battery_id,true_rul_cycles,cycle,current_capacity_ah,initial_capacity_ah,drop_from_initial_ah,local_slope_ah_per_cycle,local_std_ah,local_mean_ah
B0018,19,78,1.46801928526661,1.8550045207910817,0.3869852355244716,-0.007257013199918933,0.06532602829190907,1.5629423962005022
B0018,18,79,1.458092355711902,1.8550045207910817,0.3969121650791796,-0.007141493192116492,0.0643485846072996,1.5556195307549239
B0018,17,80,1.44786609888914,1.8550045207910817,0.4071384219019416,-0.007112268630250088,0.06410679401202862,1.548526444391981
B0018,16,81,1.4527808777541982,1.8550045207910817,0.4022236430368835,-0.006916985528288303,0.06246055645872287,1.541405442734363
B0018,15,82,1.4425356364492432,1.8550045207910817,0.4124688843418385,-0.006827764386212572,0.061727496970066985,1.5345955100346451
B0018,14,83,1.4392712877203313,1.8550045207910817,0.4157332330707504,-0.006814011211345222,0.06162364641533275,1.5283790865293898
B0018,13,84,1.4286475681888218,1.8550045207910817,0.4263569526022599,-0.0068796565367014745,0.062109900958808785,1.5222620807627687
B0018,12,85,1.4249026750004896,1.8550045207910817,0.4301018457905921,-0.006932094827493527,0.06249000117758961,1.5162342805169335
B0018,11,86,1.4698115324524124,1.8550045207910817,0.38519298833866933,-0.006146003087475611,0.05572010554307562,1.5094398211026843
B0018,10,87,1.4525819651050202,1.8550045207910817,0.40242255568606145,-0.005609413922588116,0.05100285313802579,1.5031780580316851
B0018,9,88,1.442834198908794,1.8550045207910817,0.41217032188228764,-0.005239506565421866,0.047816551752889444,1.4974970202705713
B0018,8,89,1.428376058807949,1.8550045207910817,0.42662846198313265,-0.005033038512980544,0.04601733676187793,1.4920396744818816
B0018,7,90,1.4154547844370715,1.8550045207910817,0.4395497363540102,-0.00487498624959267,0.0445252196319194,1.4863347945607883
B0018,6,91,1.454576670077708,1.8550045207910817,0.4004278507133736,-0.004433381827201447,0.04130007688916637,1.4821514619289244
B0018,5,92,1.4283179548274056,1.8550045207910817,0.42668656596367605,-0.004215026959691814,0.039465653173638975,1.477622950578874
B0018,4,93,1.4197026883204058,1.8550045207910817,0.4353018324706759,-0.004050807301277829,0.0380271183065123,1.4730924311164235
B0018,3,94,1.4155606630306516,1.8550045207910817,0.43944385776043005,-0.003959137952072172,0.03726922449875626,1.4689376356219874
B0018,2,95,1.405680035419228,1.8550045207910817,0.44932448537185365,-0.0039312262191881,0.03703192070359719,1.4647215934160955
B0018,1,96,1.4084461071166137,1.8550045207910817,0.446558413674468,-0.0038329032040900646,0.03620600363869982,1.460615688974338
