vehicle,split,segment_id,proxy_capacity_ah,experiment,seed,predicted_ah,absolute_error_ah
18,test,vehicle_018_session_01556,110.49918624449526,train_mean,42,122.89894170937292,12.399755464877657
18,test,vehicle_018_session_01557,109.42001857298474,train_mean,42,122.89894170937292,13.478923136388175
18,test,vehicle_018_session_01558,109.23740000000004,train_mean,42,122.89894170937292,13.661541709372884
18,test,vehicle_018_session_01559,108.97653147045854,train_mean,42,122.89894170937292,13.922410238914381
19,test,vehicle_019_session_00001,135.69097452107283,train_mean,42,122.89894170937292,12.792032811699912
19,test,vehicle_019_session_00002,135.87571818139452,train_mean,42,122.89894170937292,12.976776472021598
19,test,vehicle_019_session_00003,133.8102646024115,train_mean,42,122.89894170937292,10.911322893038587
19,test,vehicle_019_session_00004,133.38151487357553,train_mean,42,122.89894170937292,10.482573164202606
19,test,vehicle_019_session_00005,135.4332192467684,train_mean,42,122.89894170937292,12.534277537395482
19,test,vehicle_019_session_00006,135.662432063231,train_mean,42,122.89894170937292,12.763490353858074
19,test,vehicle_019_session_00007,132.31422695785437,train_mean,42,122.89894170937292,9.415285248481453
19,test,vehicle_019_session_00008,134.26399331819803,train_mean,42,122.89894170937292,11.365051608825112
19,test,vehicle_019_session_00009,135.14139437875374,train_mean,42,122.89894170937292,12.242452669380825
19,test,vehicle_019_session_00010,134.04040518055555,train_mean,42,122.89894170937292,11.141463471182632
19,test,vehicle_019_session_00011,135.9665123611111,train_mean,42,122.89894170937292,13.067570651738194
19,test,vehicle_019_session_00012,134.0938243970114,train_mean,42,122.89894170937292,11.194882687638469
19,test,vehicle_019_session_00013,131.9676221170034,train_mean,42,122.89894170937292,9.068680407630481
19,test,vehicle_019_session_00014,135.72183765547268,train_mean,42,122.89894170937292,12.822895946099763
19,test,vehicle_019_session_00015,131.2386123856209,train_mean,42,122.89894170937292,8.33967067624799
19,test,vehicle_019_session_00016,134.6423339630991,train_mean,42,122.89894170937292,11.743392253726185
19,test,vehicle_019_session_00017,133.32641854600695,train_mean,42,122.89894170937292,10.427476836634028
19,test,vehicle_019_session_00018,133.97935734268037,train_mean,42,122.89894170937292,11.080415633307453
19,test,vehicle_019_session_00019,134.25390055873015,train_mean,42,122.89894170937292,11.354958849357232
19,test,vehicle_019_session_00020,133.94037801859324,train_mean,42,122.89894170937292,11.041436309220316
19,test,vehicle_019_session_00021,137.12005028001795,train_mean,42,122.89894170937292,14.221108570645029
19,test,vehicle_019_session_00022,136.21339885000003,train_mean,42,122.89894170937292,13.314457140627113
19,test,vehicle_019_session_00023,133.14372052469142,train_mean,42,122.89894170937292,10.244778815318497
19,test,vehicle_019_session_00024,135.02144997486175,train_mean,42,122.89894170937292,12.122508265488833
19,test,vehicle_019_session_00025,134.71580320698305,train_mean,42,122.89894170937292,11.816861497610134
19,test,vehicle_019_session_00026,134.8515498461674,train_mean,42,122.89894170937292,11.952608136794467
19,test,vehicle_019_session_00027,133.51699086612655,train_mean,42,122.89894170937292,10.618049156753628
19,test,vehicle_019_session_00028,135.42988003318587,train_mean,42,122.89894170937292,12.530938323812947
19,test,vehicle_019_session_00029,135.1860282232705,train_mean,42,122.89894170937292,12.287086513897592
19,test,vehicle_019_session_00030,134.94295237521703,train_mean,42,122.89894170937292,12.044010665844112
19,test,vehicle_019_session_00031,132.96834784626216,train_mean,42,122.89894170937292,10.069406136889242
19,test,vehicle_019_session_00032,137.0409895447531,train_mean,42,122.89894170937292,14.142047835380183
19,test,vehicle_019_session_00033,134.4493595391414,train_mean,42,122.89894170937292,11.550417829768477
19,test,vehicle_019_session_00034,136.53258351525824,train_mean,42,122.89894170937292,13.633641805885318
19,test,vehicle_019_session_00035,134.98216708964648,train_mean,42,122.89894170937292,12.08322538027356
19,test,vehicle_019_session_00036,134.57180374490986,train_mean,42,122.89894170937292,11.672862035536937
19,test,vehicle_019_session_00037,135.19521077467223,train_mean,42,122.89894170937292,12.296269065299313
19,test,vehicle_019_session_00038,132.60066185378088,train_mean,42,122.89894170937292,9.701720144407957
19,test,vehicle_019_session_00039,137.14992770316806,train_mean,42,122.89894170937292,14.25098599379514
19,test,vehicle_019_session_00040,137.30004751275516,train_mean,42,122.89894170937292,14.401105803382237
19,test,vehicle_019_session_00041,134.1185327099116,train_mean,42,122.89894170937292,11.21959100053867
19,test,vehicle_019_session_00042,136.79547058995328,train_mean,42,122.89894170937292,13.896528880580362
19,test,vehicle_019_session_00043,134.21502371212122,train_mean,42,122.89894170937292,11.316082002748303
19,test,vehicle_019_session_00044,134.46977621697988,train_mean,42,122.89894170937292,11.57083450760696
19,test,vehicle_019_session_00045,133.21606426388888,train_mean,42,122.89894170937292,10.317122554515961
19,test,vehicle_019_session_00046,134.88360285218255,train_mean,42,122.89894170937292,11.984661142809628
19,test,vehicle_019_session_00047,137.18075953282832,train_mean,42,122.89894170937292,14.281817823455398
19,test,vehicle_019_session_00048,135.15945997048613,train_mean,42,122.89894170937292,12.260518261113205
19,test,vehicle_019_session_00049,133.87793849230664,train_mean,42,122.89894170937292,10.97899678293372
19,test,vehicle_019_session_00050,136.77573129379385,train_mean,42,122.89894170937292,13.876789584420933
19,test,vehicle_019_session_00051,134.43260327717766,train_mean,42,122.89894170937292,11.533661567804742
19,test,vehicle_019_session_00052,134.92944807887272,train_mean,42,122.89894170937292,12.030506369499804
19,test,vehicle_019_session_00053,133.44540180555558,train_mean,42,122.89894170937292,10.546460096182656
19,test,vehicle_019_session_00054,134.00725009655375,train_mean,42,122.89894170937292,11.108308387180827
19,test,vehicle_019_session_00055,134.00113070645122,train_mean,42,122.89894170937292,11.1021889970783
19,test,vehicle_019_session_00056,132.75256127822342,train_mean,42,122.89894170937292,9.853619568850505
19,test,vehicle_019_session_00057,134.4342170086544,train_mean,42,122.89894170937292,11.53527529928148
19,test,vehicle_019_session_00058,133.47170144323673,train_mean,42,122.89894170937292,10.572759733863805
19,test,vehicle_019_session_00059,132.94044842353125,train_mean,42,122.89894170937292,10.04150671415833
19,test,vehicle_019_session_00060,133.6891431219136,train_mean,42,122.89894170937292,10.790201412540668
19,test,vehicle_019_session_00061,128.94029275042084,train_mean,42,122.89894170937292,6.041351041047918
19,test,vehicle_019_session_00062,132.22426592158564,train_mean,42,122.89894170937292,9.32532421221272
19,test,vehicle_019_session_00063,132.85429021267365,train_mean,42,122.89894170937292,9.955348503300726
19,test,vehicle_019_session_00064,131.93942048611115,train_mean,42,122.89894170937292,9.040478776738226
19,test,vehicle_019_session_00065,136.92457374526523,train_mean,42,122.89894170937292,14.025632035892315
19,test,vehicle_019_session_00066,136.12131663510104,train_mean,42,122.89894170937292,13.222374925728118
19,test,vehicle_019_session_00067,136.29486947337966,train_mean,42,122.89894170937292,13.395927764006743
19,test,vehicle_019_session_00068,136.07605312962966,train_mean,42,122.89894170937292,13.177111420256736
19,test,vehicle_019_session_00069,135.04409841903075,train_mean,42,122.89894170937292,12.145156709657826
19,test,vehicle_019_session_00070,133.996021301079,train_mean,42,122.89894170937292,11.097079591706077
19,test,vehicle_019_session_00071,138.28621759259264,train_mean,42,122.89894170937292,15.387275883219715
19,test,vehicle_019_session_00072,137.54385089137648,train_mean,42,122.89894170937292,14.644909182003559
19,test,vehicle_019_session_00073,133.19844429074075,train_mean,42,122.89894170937292,10.299502581367832
19,test,vehicle_019_session_00074,133.02576001034282,train_mean,42,122.89894170937292,10.126818300969902
19,test,vehicle_019_session_00075,132.49519189890705,train_mean,42,122.89894170937292,9.596250189534132
19,test,vehicle_019_session_00076,135.0140934622468,train_mean,42,122.89894170937292,12.11515175287387
19,test,vehicle_019_session_00077,133.5345911810777,train_mean,42,122.89894170937292,10.635649471704781
19,test,vehicle_019_session_00078,130.196818297956,train_mean,42,122.89894170937292,7.297876588583094
19,test,vehicle_019_session_00079,138.04122015443616,train_mean,42,122.89894170937292,15.14227844506324
19,test,vehicle_019_session_00080,134.91605870176,train_mean,42,122.89894170937292,12.017116992387074
19,test,vehicle_019_session_00081,136.10168589665034,train_mean,42,122.89894170937292,13.202744187277418
19,test,vehicle_019_session_00082,133.83583046055372,train_mean,42,122.89894170937292,10.936888751180803
19,test,vehicle_019_session_00083,129.78975252367425,train_mean,42,122.89894170937292,6.890810814301332
19,test,vehicle_019_session_00084,132.24554490265098,train_mean,42,122.89894170937292,9.346603193278057
19,test,vehicle_019_session_00085,133.92288873165623,train_mean,42,122.89894170937292,11.02394702228331
19,test,vehicle_019_session_00086,134.1951103365385,train_mean,42,122.89894170937292,11.296168627165585
19,test,vehicle_019_session_00087,136.0725778632055,train_mean,42,122.89894170937292,13.17363615383259
19,test,vehicle_019_session_00088,133.97800177122343,train_mean,42,122.89894170937292,11.079060061850512
19,test,vehicle_019_session_00089,136.5443852037037,train_mean,42,122.89894170937292,13.645443494330792
19,test,vehicle_019_session_00090,135.66209511408735,train_mean,42,122.89894170937292,12.76315340471443
19,test,vehicle_019_session_00091,132.9189310082498,train_mean,42,122.89894170937292,10.019989298876894
19,test,vehicle_019_session_00092,133.36685227548546,train_mean,42,122.89894170937292,10.467910566112536
19,test,vehicle_019_session_00093,131.84023622951872,train_mean,42,122.89894170937292,8.941294520145803
19,test,vehicle_019_session_00094,135.067069780816,train_mean,42,122.89894170937292,12.168128071443093
19,test,vehicle_019_session_00095,133.31714217479677,train_mean,42,122.89894170937292,10.418200465423851
19,test,vehicle_019_session_00096,131.06453457255748,train_mean,42,122.89894170937292,8.165592863184557
19,test,vehicle_019_session_00097,135.31921996365529,train_mean,42,122.89894170937292,12.420278254282366
19,test,vehicle_019_session_00098,132.031663319371,train_mean,42,122.89894170937292,9.132721609998086
19,test,vehicle_019_session_00099,136.74891002645504,train_mean,42,122.89894170937292,13.849968317082116
19,test,vehicle_019_session_00100,134.09588601919938,train_mean,42,122.89894170937292,11.196944309826463
19,test,vehicle_019_session_00101,135.76266504991324,train_mean,42,122.89894170937292,12.863723340540318
19,test,vehicle_019_session_00102,133.64006597222226,train_mean,42,122.89894170937292,10.74112426284934
19,test,vehicle_019_session_00103,132.52389810515874,train_mean,42,122.89894170937292,9.624956395785816
19,test,vehicle_019_session_00104,128.63079753668765,train_mean,42,122.89894170937292,5.731855827314732
19,test,vehicle_019_session_00105,132.49060983428134,train_mean,42,122.89894170937292,9.591668124908423
19,test,vehicle_019_session_00106,130.73703686090985,train_mean,42,122.89894170937292,7.838095151536933
19,test,vehicle_019_session_00107,131.4410336962366,train_mean,42,122.89894170937292,8.542091986863667
19,test,vehicle_019_session_00108,132.58179364983977,train_mean,42,122.89894170937292,9.682851940466847
19,test,vehicle_019_session_00109,131.9534209865196,train_mean,42,122.89894170937292,9.054479277146683
19,test,vehicle_019_session_00110,133.22376547724588,train_mean,42,122.89894170937292,10.324823767872957
19,test,vehicle_019_session_00111,132.395454598398,train_mean,42,122.89894170937292,9.496512889025084
19,test,vehicle_019_session_00112,132.13374077445653,train_mean,42,122.89894170937292,9.234799065083607
19,test,vehicle_019_session_00113,134.3703465198864,train_mean,42,122.89894170937292,11.471404810513476
19,test,vehicle_019_session_00114,135.21620578621034,train_mean,42,122.89894170937292,12.317264076837418
19,test,vehicle_019_session_00115,132.26122785635965,train_mean,42,122.89894170937292,9.362286146986733
19,test,vehicle_019_session_00116,132.04621931216934,train_mean,42,122.89894170937292,9.147277602796422
19,test,vehicle_019_session_00117,134.30882323562665,train_mean,42,122.89894170937292,11.409881526253727
19,test,vehicle_019_session_00118,132.3874368418325,train_mean,42,122.89894170937292,9.48849513245959
19,test,vehicle_019_session_00119,131.68709083798683,train_mean,42,122.89894170937292,8.78814912861391
19,test,vehicle_019_session_00120,133.29622941810345,train_mean,42,122.89894170937292,10.39728770873053
19,test,vehicle_019_session_00121,134.9792955348944,train_mean,42,122.89894170937292,12.08035382552147
19,test,vehicle_019_session_00122,131.7537036377584,train_mean,42,122.89894170937292,8.854761928385486
19,test,vehicle_019_session_00123,135.11510843776108,train_mean,42,122.89894170937292,12.21616672838816
19,test,vehicle_019_session_00124,129.87449820156692,train_mean,42,122.89894170937292,6.975556492194002
19,test,vehicle_019_session_00125,129.73491961146274,train_mean,42,122.89894170937292,6.835977902089823
19,test,vehicle_019_session_00126,131.39370531565658,train_mean,42,122.89894170937292,8.494763606283655
19,test,vehicle_019_session_00127,131.4371591772152,train_mean,42,122.89894170937292,8.538217467842273
19,test,vehicle_019_session_00128,132.98991741611664,train_mean,42,122.89894170937292,10.09097570674372
19,test,vehicle_019_session_00129,130.3941918853591,train_mean,42,122.89894170937292,7.495250175986186
19,test,vehicle_019_session_00130,130.687967251933,train_mean,42,122.89894170937292,7.789025542560083
19,test,vehicle_019_session_00131,131.30659408090978,train_mean,42,122.89894170937292,8.407652371536855
19,test,vehicle_019_session_00132,131.1109398704594,train_mean,42,122.89894170937292,8.21199816108647
19,test,vehicle_019_session_00133,133.09985651815185,train_mean,42,122.89894170937292,10.200914808778933
19,test,vehicle_019_session_00134,131.86231166843598,train_mean,42,122.89894170937292,8.963369959063058
19,test,vehicle_019_session_00135,131.72779106570516,train_mean,42,122.89894170937292,8.828849356332242
19,test,vehicle_019_session_00136,130.74136502071823,train_mean,42,122.89894170937292,7.842423311345314
19,test,vehicle_019_session_00137,130.69028493165789,train_mean,42,122.89894170937292,7.791343222284965
19,test,vehicle_019_session_00138,130.7062041822722,train_mean,42,122.89894170937292,7.807262472899268
19,test,vehicle_019_session_00139,132.07277496527777,train_mean,42,122.89894170937292,9.173833255904853
19,test,vehicle_019_session_00140,130.91972638503088,train_mean,42,122.89894170937292,8.020784675657964
19,test,vehicle_019_session_00141,129.8240275527263,train_mean,42,122.89894170937292,6.925085843353386
19,test,vehicle_019_session_00142,129.85701510824208,train_mean,42,122.89894170937292,6.9580733988691605
19,test,vehicle_019_session_00143,131.60504572158365,train_mean,42,122.89894170937292,8.70610401221073
19,test,vehicle_019_session_00144,129.7410257977208,train_mean,42,122.89894170937292,6.842084088347875
19,test,vehicle_019_session_00145,131.18087065349005,train_mean,42,122.89894170937292,8.281928944117126
19,test,vehicle_019_session_00146,130.6950152143582,train_mean,42,122.89894170937292,7.796073504985273
19,test,vehicle_019_session_00147,130.30864456951917,train_mean,42,122.89894170937292,7.409702860146254
19,test,vehicle_019_session_00148,132.51186100823043,train_mean,42,122.89894170937292,9.612919298857506
19,test,vehicle_019_session_00149,133.71134761171498,train_mean,42,122.89894170937292,10.812405902342064
19,test,vehicle_019_session_00150,131.6836110269539,train_mean,42,122.89894170937292,8.784669317580992
19,test,vehicle_019_session_00151,130.56136526826484,train_mean,42,122.89894170937292,7.662423558891916
19,test,vehicle_019_session_00152,133.43307105820105,train_mean,42,122.89894170937292,10.534129348828131
19,test,vehicle_019_session_00153,131.37548904979673,train_mean,42,122.89894170937292,8.476547340423807
19,test,vehicle_019_session_00154,131.6187986360612,train_mean,42,122.89894170937292,8.71985692668828
19,test,vehicle_019_session_00155,132.2000804146538,train_mean,42,122.89894170937292,9.301138705280877
19,test,vehicle_019_session_00156,132.01698253654976,train_mean,42,122.89894170937292,9.118040827176841
19,test,vehicle_019_session_00157,129.43570802845528,train_mean,42,122.89894170937292,6.536766319082361
19,test,vehicle_019_session_00158,130.0741263603501,train_mean,42,122.89894170937292,7.175184650977187
19,test,vehicle_019_session_00159,129.2728538438967,train_mean,42,122.89894170937292,6.373912134523792
19,test,vehicle_019_session_00160,132.28174772727274,train_mean,42,122.89894170937292,9.382806017899824
19,test,vehicle_019_session_00161,131.0541988407258,train_mean,42,122.89894170937292,8.155257131352883
19,test,vehicle_019_session_00162,129.77937284313725,train_mean,42,122.89894170937292,6.880431133764333
19,test,vehicle_019_session_00163,131.39376445155625,train_mean,42,122.89894170937292,8.49482274218333
19,test,vehicle_019_session_00164,131.88814039606228,train_mean,42,122.89894170937292,8.989198686689363
19,test,vehicle_019_session_00165,133.47258320707064,train_mean,42,122.89894170937292,10.573641497697722
19,test,vehicle_019_session_00166,130.4194873993559,train_mean,42,122.89894170937292,7.520545689982967
19,test,vehicle_019_session_00167,130.18236236208463,train_mean,42,122.89894170937292,7.283420652711712
19,test,vehicle_019_session_00168,130.68356919471813,train_mean,42,122.89894170937292,7.7846274853452115
19,test,vehicle_019_session_00169,131.3750107095616,train_mean,42,122.89894170937292,8.476069000188673
19,test,vehicle_019_session_00170,131.1313108198925,train_mean,42,122.89894170937292,8.23236911051957
19,test,vehicle_019_session_00171,131.58387765339967,train_mean,42,122.89894170937292,8.684935944026748
19,test,vehicle_019_session_00172,131.39298615627823,train_mean,42,122.89894170937292,8.494044446905306
19,test,vehicle_019_session_00173,131.1855490143369,train_mean,42,122.89894170937292,8.286607304963994
19,test,vehicle_019_session_00174,129.36762451015326,train_mean,42,122.89894170937292,6.468682800780343
19,test,vehicle_019_session_00175,128.0844492577571,train_mean,42,122.89894170937292,5.185507548384166
19,test,vehicle_019_session_00176,126.85079424189814,train_mean,42,122.89894170937292,3.9518525325252227
19,test,vehicle_019_session_00177,129.3736649367931,train_mean,42,122.89894170937292,6.474723227420171
19,test,vehicle_019_session_00178,129.6274245929784,train_mean,42,122.89894170937292,6.72848288360548
19,test,vehicle_019_session_00179,130.35723306302742,train_mean,42,122.89894170937292,7.458291353654502
19,test,vehicle_019_session_00180,131.0175948720156,train_mean,42,122.89894170937292,8.118653162642673
19,test,vehicle_019_session_00181,129.06781562676258,train_mean,42,122.89894170937292,6.168873917389661
19,test,vehicle_019_session_00182,130.26380618908385,train_mean,42,122.89894170937292,7.364864479710931
19,test,vehicle_019_session_00183,128.8307803971735,train_mean,42,122.89894170937292,5.931838687800578
19,test,vehicle_019_session_00184,128.616622341954,train_mean,42,122.89894170937292,5.717680632581093
19,test,vehicle_019_session_00185,130.7939739628136,train_mean,42,122.89894170937292,7.895032253440675
19,test,vehicle_019_session_00186,130.0519598373814,train_mean,42,122.89894170937292,7.153018128008469
19,test,vehicle_019_session_00187,130.89738693164185,train_mean,42,122.89894170937292,7.998445222268927
19,test,vehicle_019_session_00188,130.09341606029813,train_mean,42,122.89894170937292,7.194474350925205
19,test,vehicle_019_session_00189,130.50029155020704,train_mean,42,122.89894170937292,7.601349840834118
19,test,vehicle_019_session_00190,131.49578637295082,train_mean,42,122.89894170937292,8.596844663577897
19,test,vehicle_019_session_00191,128.46222921981294,train_mean,42,122.89894170937292,5.56328751044002
19,test,vehicle_019_session_00192,133.58046619949496,train_mean,42,122.89894170937292,10.681524490122044
19,test,vehicle_019_session_00193,130.7481524355159,train_mean,42,122.89894170937292,7.849210726142971
19,test,vehicle_019_session_00194,132.41222285185182,train_mean,42,122.89894170937292,9.513281142478903
19,test,vehicle_019_session_00195,129.40065283491563,train_mean,42,122.89894170937292,6.5017111255427125
19,test,vehicle_019_session_00196,130.60962241077996,train_mean,42,122.89894170937292,7.710680701407043
19,test,vehicle_019_session_00197,130.98203930076627,train_mean,42,122.89894170937292,8.083097591393354
19,test,vehicle_019_session_00198,130.33010440188178,train_mean,42,122.89894170937292,7.431162692508863
19,test,vehicle_019_session_00199,130.30540335016835,train_mean,42,122.89894170937292,7.406461640795428
19,test,vehicle_019_session_00200,133.2408225520833,train_mean,42,122.89894170937292,10.341880842710381
19,test,vehicle_019_session_00201,130.91015812647754,train_mean,42,122.89894170937292,8.01121641710462
19,test,vehicle_019_session_00202,130.27239232954548,train_mean,42,122.89894170937292,7.373450620172562
19,test,vehicle_019_session_00203,131.52253616255143,train_mean,42,122.89894170937292,8.623594453178512
19,test,vehicle_019_session_00204,130.51554124667337,train_mean,42,122.89894170937292,7.616599537300445
19,test,vehicle_019_session_00205,128.61862004504505,train_mean,42,122.89894170937292,5.719678335672128
19,test,vehicle_019_session_00206,128.0062815653345,train_mean,42,122.89894170937292,5.10733985596157
19,test,vehicle_019_session_00207,132.6535428654971,train_mean,42,122.89894170937292,9.754601156124167
19,test,vehicle_019_session_00208,130.0172244511649,train_mean,42,122.89894170937292,7.118282741791987
19,test,vehicle_019_session_00209,128.39533718869737,train_mean,42,122.89894170937292,5.496395479324448
19,test,vehicle_019_session_00210,125.3801044871795,train_mean,42,122.89894170937292,2.481162777806574
19,test,vehicle_019_session_00211,127.10668945041236,train_mean,42,122.89894170937292,4.207747741039441
19,test,vehicle_019_session_00212,127.0342246339628,train_mean,42,122.89894170937292,4.135282924589873
19,test,vehicle_019_session_00213,130.24741494444447,train_mean,42,122.89894170937292,7.348473235071552
19,test,vehicle_019_session_00214,127.35123970174097,train_mean,42,122.89894170937292,4.452297992368045
19,test,vehicle_019_session_00215,128.17023447176686,train_mean,42,122.89894170937292,5.271292762393941
19,test,vehicle_019_session_00216,128.91697715881642,train_mean,42,122.89894170937292,6.018035449443502
19,test,vehicle_019_session_00217,125.834288793573,train_mean,42,122.89894170937292,2.9353470842000746
19,test,vehicle_019_session_00218,127.9199334784411,train_mean,42,122.89894170937292,5.020991769068175
19,test,vehicle_019_session_00219,128.21712926692925,train_mean,42,122.89894170937292,5.318187557556328
19,test,vehicle_019_session_00220,128.55361664624184,train_mean,42,122.89894170937292,5.654674936868915
19,test,vehicle_019_session_00221,124.50052611920174,train_mean,42,122.89894170937292,1.601584409828817
19,test,vehicle_019_session_00222,126.8070747610514,train_mean,42,122.89894170937292,3.908133051678476
19,test,vehicle_019_session_00223,125.3375079475309,train_mean,42,122.89894170937292,2.438566238157975
19,test,vehicle_019_session_00224,125.34184373920552,train_mean,42,122.89894170937292,2.442902029832595
19,test,vehicle_019_session_00225,128.3553050841444,train_mean,42,122.89894170937292,5.45636337477147
19,test,vehicle_019_session_00226,126.9914986026936,train_mean,42,122.89894170937292,4.092556893320676
19,test,vehicle_019_session_00227,127.08499217877984,train_mean,42,122.89894170937292,4.186050469406922
19,test,vehicle_019_session_00228,127.76498790822076,train_mean,42,122.89894170937292,4.86604619884784
19,test,vehicle_019_session_00229,128.35342633535242,train_mean,42,122.89894170937292,5.454484625979504
19,test,vehicle_019_session_00230,126.50903290816323,train_mean,42,122.89894170937292,3.6100911987903146
19,test,vehicle_019_session_00231,127.31051718465388,train_mean,42,122.89894170937292,4.411575475280955
19,test,vehicle_019_session_00232,125.9743425376648,train_mean,42,122.89894170937292,3.075400828291876
19,test,vehicle_019_session_00233,127.53348661684782,train_mean,42,122.89894170937292,4.634544907474904
19,test,vehicle_019_session_00234,127.36267695312502,train_mean,42,122.89894170937292,4.463735243752097
19,test,vehicle_019_session_00235,128.34225681231567,train_mean,42,122.89894170937292,5.443315102942748
19,test,vehicle_019_session_00236,126.59304967809608,train_mean,42,122.89894170937292,3.6941079687231593
19,test,vehicle_019_session_00237,125.25501198128389,train_mean,42,122.89894170937292,2.3560702719109656
19,test,vehicle_019_session_00238,124.6057490572626,train_mean,42,122.89894170937292,1.7068073478896792
19,test,vehicle_019_session_00239,126.98419744300767,train_mean,42,122.89894170937292,4.085255733634753
19,test,vehicle_019_session_00240,127.17332544802868,train_mean,42,122.89894170937292,4.274383738655757
19,test,vehicle_019_session_00241,127.00591272622052,train_mean,42,122.89894170937292,4.106971016847595
19,test,vehicle_019_session_00242,128.095780184387,train_mean,42,122.89894170937292,5.196838475014076
19,test,vehicle_019_session_00243,126.15511495391134,train_mean,42,122.89894170937292,3.2561732445384166
19,test,vehicle_019_session_00244,127.99789337657236,train_mean,42,122.89894170937292,5.098951667199444
19,test,vehicle_019_session_00245,126.740573486991,train_mean,42,122.89894170937292,3.841631777618076
19,test,vehicle_019_session_00246,125.31180326997422,train_mean,42,122.89894170937292,2.4128615606013
19,test,vehicle_019_session_00247,127.0882441835482,train_mean,42,122.89894170937292,4.189302474175278
19,test,vehicle_019_session_00248,127.23690967487371,train_mean,42,122.89894170937292,4.337967965500795
19,test,vehicle_019_session_00249,125.8587472800926,train_mean,42,122.89894170937292,2.9598055707196806
19,test,vehicle_019_session_00250,128.3273310855263,train_mean,42,122.89894170937292,5.42838937615339
19,test,vehicle_019_session_00251,125.711927271021,train_mean,42,122.89894170937292,2.812985561648077
19,test,vehicle_019_session_00252,128.0315454807692,train_mean,42,122.89894170937292,5.13260377139629
19,test,vehicle_019_session_00253,127.29816371765602,train_mean,42,122.89894170937292,4.399222008283104
19,test,vehicle_019_session_00254,127.55515093140018,train_mean,42,122.89894170937292,4.6562092220272575
19,test,vehicle_019_session_00255,124.71784462390764,train_mean,42,122.89894170937292,1.8189029145347178
19,test,vehicle_019_session_00256,126.58029276842947,train_mean,42,122.89894170937292,3.681351059056553
19,test,vehicle_019_session_00257,126.57081751494376,train_mean,42,122.89894170937292,3.671875805570835
19,test,vehicle_019_session_00258,125.58941727954148,train_mean,42,122.89894170937292,2.6904755701685588
19,test,vehicle_019_session_00259,127.3955490168766,train_mean,42,122.89894170937292,4.49660730750368
19,test,vehicle_019_session_00260,127.20383054553956,train_mean,42,122.89894170937292,4.30488883616664
19,test,vehicle_019_session_00261,126.82838894032922,train_mean,42,122.89894170937292,3.929447230956299
19,test,vehicle_019_session_00262,128.19863709349593,train_mean,42,122.89894170937292,5.299695384123012
19,test,vehicle_019_session_00263,126.47102481097966,train_mean,42,122.89894170937292,3.5720831016067365
19,test,vehicle_019_session_00264,125.97010852455722,train_mean,42,122.89894170937292,3.0711668151842986
19,test,vehicle_019_session_00265,127.1810666495501,train_mean,42,122.89894170937292,4.282124940177184
19,test,vehicle_019_session_00266,126.35254017113094,train_mean,42,122.89894170937292,3.4535984617580198
19,test,vehicle_019_session_00267,125.778998285061,train_mean,42,122.89894170937292,2.880056575688073
19,test,vehicle_019_session_00268,127.02157248409374,train_mean,42,122.89894170937292,4.122630774720818
19,test,vehicle_019_session_00269,127.5604131642512,train_mean,42,122.89894170937292,4.661471454878281
19,test,vehicle_019_session_00270,126.44855336446362,train_mean,42,122.89894170937292,3.5496116550907004
19,test,vehicle_019_session_00271,126.4039788743847,train_mean,42,122.89894170937292,3.5050371650117853
19,test,vehicle_019_session_00272,127.6359096603144,train_mean,42,122.89894170937292,4.736967950941477
19,test,vehicle_019_session_00273,128.98480008892278,train_mean,42,122.89894170937292,6.085858379549862
19,test,vehicle_019_session_00274,126.75451519407244,train_mean,42,122.89894170937292,3.8555734846995193
19,test,vehicle_019_session_00275,126.071733460128,train_mean,42,122.89894170937292,3.1727917507550814
19,test,vehicle_019_session_00276,126.92572502150934,train_mean,42,122.89894170937292,4.026783312136416
19,test,vehicle_019_session_00277,125.61996413017889,train_mean,42,122.89894170937292,2.7210224208059657
19,test,vehicle_019_session_00278,126.92416814826936,train_mean,42,122.89894170937292,4.025226438896439
19,test,vehicle_019_session_00279,126.05434948178394,train_mean,42,122.89894170937292,3.1554077724110243
19,test,vehicle_019_session_00280,126.95715284667108,train_mean,42,122.89894170937292,4.058211137298159
19,test,vehicle_019_session_00281,123.7131363850309,train_mean,42,122.89894170937292,0.8141946756579728
19,test,vehicle_019_session_00282,126.4742761831276,train_mean,42,122.89894170937292,3.5753344737546797
19,test,vehicle_019_session_00283,127.43584091480751,train_mean,42,122.89894170937292,4.536899205434594
19,test,vehicle_019_session_00284,126.00763580486546,train_mean,42,122.89894170937292,3.108694095492538
19,test,vehicle_019_session_00285,128.12426297008545,train_mean,42,122.89894170937292,5.2253212607125334
19,test,vehicle_019_session_00286,124.96272093000316,train_mean,42,122.89894170937292,2.063779220630238
19,test,vehicle_019_session_00287,126.5730575570826,train_mean,42,122.89894170937292,3.674115847709686
19,test,vehicle_019_session_00288,129.28664239583338,train_mean,42,122.89894170937292,6.387700686460462
19,test,vehicle_019_session_00289,125.19502811697174,train_mean,42,122.89894170937292,2.296086407598821
19,test,vehicle_019_session_00290,126.37292581532928,train_mean,42,122.89894170937292,3.4739841059563616
19,test,vehicle_019_session_00291,125.12202437256332,train_mean,42,122.89894170937292,2.2230826631903966
19,test,vehicle_019_session_00292,126.4269249094203,train_mean,42,122.89894170937292,3.527983200047373
