dataset_id,battery_id,cycle,source_cycle_key,phase,capacity_ah,rated_capacity_ah,soh_pct,sample_count,discharge_duration_s,feature_eligible,exclusion_reason,voltage_60s_v,voltage_120s_v,voltage_300s_v,voltage_600s_v,voltage_mean_v,voltage_slope_v_per_s,temperature_mean_c,temperature_rise_c
oxford_degradation_1,Cell2,2800,cyc2800,C1dc,0.6471329168947415,0.74,87.45039417496507,3150,3148.7548984587193,True,,4.130643379796062,4.104669539320951,4.035565744672878,3.9420111,4.02875865142477,-0.00034817852243475847,40.189005085195895,0.09980171047364195
oxford_degradation_1,Cell2,2900,cyc2900,C1dc,0.6421348249865453,0.74,86.77497634953315,3126,3124.4575649499893,True,,4.12835880259992,4.101422801397939,4.030475101523041,3.9395258,4.025194296218775,-0.00034706655977113996,40.101440200290156,4.850915686915869e-07
oxford_degradation_1,Cell2,3000,cyc3000,C1dc,0.6417052831471693,0.74,86.71693015502288,3124,3122.3301876336336,True,,4.129681567365363,4.103186534731384,4.03332079627454,3.9410088,4.02708683990835,-0.00034783940846257454,40.199219024951375,0.06236638550235796
oxford_degradation_1,Cell2,3100,cyc3100,C1dc,0.6389952205493706,0.74,86.35070547964469,3111,3109.181958809495,True,,4.128719762929003,4.101983966265477,4.032038082171707,3.9401271,4.026069435720693,-0.0003465015263995173,40.17130984682013,0.03744119403993551
oxford_degradation_1,Cell2,3200,cyc3200,C1dc,0.6349703545346578,0.74,85.80680466684565,3091,3089.5747628062963,True,,4.12639470259992,4.099057700232748,4.027749500537333,3.9384437,4.022846130950336,-0.0003436844253996358,40.12616970070471,0.03743743385133058
oxford_degradation_1,Cell2,3300,cyc3300,C1dc,0.6342086228227167,0.74,85.70386794901577,3087,3085.954635590315,True,,4.127356466713561,4.100140050214131,4.029873698949909,3.9393253,4.024399775680441,-0.0003452314455882154,40.120275853034656,0.09984599999999944
oxford_degradation_1,Cell2,3500,cyc3500,C1dc,0.6277048777025079,0.74,84.82498347331189,3056,3054.2515587061644,True,,4.123655297849572,4.095316400286816,4.024889497179782,3.9378285,4.020685973827912,-0.0003370663110960359,39.90499050437756,0.08734095541786502
oxford_degradation_1,Cell2,3600,cyc3600,C1dc,0.6281200744890406,0.74,84.88109114716765,3058,3056.3992638140917,True,,4.1263808822214845,4.09904371695961,4.028136136828459,3.9395921,4.023238063217222,-0.00034180446039439526,40.015469391284284,-0.024968230162052407
oxford_degradation_1,Cell2,3700,cyc3700,C1dc,0.6261354826394687,0.74,84.61290305938766,3048,3046.7258501797915,True,,4.126260756197226,4.098482465262254,4.027174516808601,3.9390709,4.022728593596211,-0.00034096789857246423,40.060606259377856,0.09980070734329871
oxford_degradation_1,Cell2,3800,cyc3800,C1dc,0.6211583132684733,0.74,83.94031260384774,3024,3022.4153604358435,True,,4.122572898997216,4.093672796558206,4.022163897179782,3.9370267,4.018932447178071,-0.0003334605242289579,40.077851937153476,0.06236991083663668
oxford_degradation_1,Cell2,3900,cyc3900,C1dc,0.6214628930235764,0.74,83.98147203021303,3025,3023.965100571513,True,,4.124937973291535,4.096598546657056,4.025290425904356,3.9383094,4.021201072638473,-0.0003388512993608686,40.08080249004226,0.02493576976397094
oxford_degradation_1,Cell2,4000,cyc4000,C1dc,0.6195183548363004,0.74,83.71869659950005,3016,3014.485087618232,True,,4.124456836001896,4.095997719133821,4.025009313665482,3.9377081,4.020689445179638,-0.0003381566384436371,40.10757064028142,0.11230551305123271
oxford_degradation_1,Cell2,4100,cyc4100,C1dc,0.6155350095355564,0.74,83.18040669399412,2997,2995.054967701435,True,,4.120969798852378,4.091908901165481,4.021202097489576,3.9363453,4.017686238876161,-0.00033197971989652655,40.07399175000566,-0.012466598478738433
oxford_degradation_1,Cell2,4200,cyc4200,C1dc,0.614882118484026,0.74,83.09217817351703,2993,2991.8401692062616,True,,4.121852404416818,4.0931525016309775,4.022525800447704,3.9362261,4.018523077844499,-0.000334919323067075,40.09463686016291,0.012504838138596597
oxford_degradation_1,Cell2,4300,cyc4300,C1dc,0.6128973459219055,0.74,82.82396566512237,2984,2982.2917599231005,True,,4.122333443624251,4.09347332881267,4.0226058133445095,3.9358652,4.018662185689165,-0.00033638777925776254,40.0699124306996,0.02493392228357294
oxford_degradation_1,Cell2,4400,cyc4400,C1dc,0.6109128049558445,0.74,82.5557844534925,2974,2972.6561453193426,True,,4.121291183166186,4.092831992189633,4.022084648324169,3.9352641,4.018033224277111,-0.00033588274684649737,40.06083247369777,0.02497624176221791
oxford_degradation_1,Cell2,4500,cyc4500,C1dc,0.6072824549141099,0.74,82.06519661001485,2956,2954.932966455817,True,,4.117804102076825,4.088382700698244,4.018637700895184,3.933861,4.015008888702527,-0.0003291142179815472,40.035201183059634,0.03744059569329039
oxford_degradation_1,Cell2,4600,cyc4600,C1dc,0.6069661398070711,0.74,82.02245132527989,2955,2953.474998101592,True,,4.120288753883547,4.091268428134581,4.0209620846992555,3.9344223,4.016857673934279,-0.0003347983678778349,40.03927557540486,0.04990240638056065
oxford_degradation_1,Cell2,4800,cyc4800,C1dc,0.6032893260278693,0.74,81.52558459836072,2937,2935.5954129248857,True,,4.119213568391337,4.089952454332819,4.020006989777925,3.9338677,4.015822205183431,-0.00033331630527460996,40.05062614749107,0.1247356274901108
oxford_degradation_1,Cell2,5000,cyc5000,C1dc,0.5656961522931484,0.74,76.4454259855606,2754,2752.6801709085703,True,,4.084550403637685,4.0543675017472225,3.987188100716817,3.8999264,3.981954502231323,-0.00033014908214841867,40.003213968505385,0.062369434104134314
oxford_degradation_1,Cell2,5100,cyc5100,C1dc,0.5779189479132827,0.74,78.09715512341658,2814,2812.2671641409397,True,,4.099541658472406,4.069919981387782,3.999493436939435,3.9101076,3.9944298081005205,-0.0003412147619426599,40.025901102446724,0.12477992229285206
oxford_degradation_1,Cell2,5200,cyc5200,C1dc,0.5754802012975294,0.74,77.76759476993641,2802,2800.3697734326124,True,,4.092120602859199,4.060975601397939,3.99547960053711,3.9105027,3.9906366618016667,-0.00032049197796520915,40.16881779471531,0.07483659571272483
oxford_degradation_1,Cell2,5300,cyc5300,C1dc,0.5808788758005541,0.74,78.49714537845325,2828,2826.7119459807873,True,,4.10182085255411,4.071718134731384,4.001692211108318,3.9130278,3.996962431281387,-0.00033880345611874167,40.219406008423306,0.11227584745252983
oxford_degradation_1,Cell2,5400,cyc5400,C1dc,0.5810260227335511,0.74,78.51703009912853,2829,2827.4685502052307,True,,4.102622450954873,4.072800107241171,4.002814592952458,3.9138296,3.9978923201445538,-0.0003401836793662697,40.21237284120273,0.08734082327453763
oxford_degradation_1,Cell2,5500,cyc5500,C1dc,0.5759512937736342,0.74,77.83125591535597,2804,2802.703768014908,True,,4.095006500259279,4.063500902096181,3.9980450005371098,3.913589,3.9933513926839805,-0.0003196386258581177,40.210108753550344,0.0249304045530252
oxford_degradation_1,Cell2,5600,cyc5600,C1dc,0.5788701634543729,0.74,78.22569776410445,2818,2816.939166560769,True,,4.102061274365543,4.072038666846197,4.002413627955028,3.9141903,3.9975789496546894,-0.00033724647829947883,40.24527222114587,0.01247019017948503
oxford_degradation_1,Cell2,5700,cyc5700,C1dc,0.5780391777470296,0.74,78.11340239824725,2814,2812.9225820302963,True,,4.1027426561972264,4.072920678725944,4.003175041279229,3.9141502,3.998172896574825,-0.0003393646632454203,40.26523947794856,0.07483929290882685
oxford_degradation_1,Cell2,5800,cyc5800,C1dc,0.575294154472195,0.74,77.74245330705338,2801,2799.5353683829308,True,,4.099215497706543,4.068791901514167,3.9994879003580732,3.9119856,3.994862906571425,-0.0003351712993247928,40.2675042259052,0.049901044731882394
oxford_degradation_1,Cell2,5900,cyc5900,C1dc,0.5746726428197767,0.74,77.65846524591578,2798,2796.532578393817,True,,4.102382146590469,4.072760040738282,4.0024537703694385,3.9134688,3.9976146859133666,-0.0003404133171484012,40.240958688859315,0.0
oxford_degradation_1,Cell2,6000,cyc6000,C1dc,0.5730003167713386,0.74,77.43247523937008,2790,2788.4132098406553,True,,4.1022214124355925,4.072279432580701,4.002493658487562,3.9128275,3.9972976354902667,-0.000340668564999512,40.24889691416355,0.1372584359283806
oxford_degradation_1,Cell2,6100,cyc6100,C1dc,0.567463746839281,0.74,76.68429011341635,2763,2761.359564587474,True,,4.095339798136033,4.065116895412371,3.997175698117769,3.9109962,3.9925288390588216,-0.00032847713572251925,40.25933509902842,0.0748790445714036
oxford_degradation_1,Cell2,6200,cyc6200,C1dc,0.5704755641019321,0.74,77.09129244620705,2778,2776.106809079647,True,,4.101272067402684,4.071209358524613,4.001304013524441,3.9124794,3.9964401127768205,-0.00034006150117286423,40.27476648555524,0.09985238418733644
oxford_degradation_1,Cell2,6300,cyc6300,C1dc,0.5688010284364555,0.74,76.86500384276425,2769,2767.9844431579113,True,,4.1010317730306,4.0712899123935715,4.001183810208329,3.9120786,3.9961770744298826,-0.0003408754252508931,40.24118756729363,0.11227504768010022
oxford_degradation_1,Cell2,6400,cyc6400,C1dc,0.5627251821399774,0.74,76.04394353242937,2740,2738.3191645145416,True,,4.0936564984228525,4.062952497704755,3.9963337978048457,3.9106355,3.9915850591860087,-0.00032452224805776904,40.26772827676042,0.18719082139252663
oxford_degradation_1,Cell2,6500,cyc6500,C1dc,0.5657941735212776,0.74,76.45867209746994,2755,2753.3408291637897,True,,4.099789055520418,4.06948601102604,3.9996605517362194,3.9105954,3.994683020716251,-0.0003392383501575352,40.287016884749676,0.08734407489572504
oxford_degradation_1,Cell2,6600,cyc6600,C1dc,0.5638357095455017,0.74,76.19401480344618,2745,2743.90207529068,True,,4.099909236001252,4.069686359608932,3.9998609757868056,3.9106355,3.9948258201377884,-0.00034028748577928,40.30198838774647,0.02493405129394688
oxford_degradation_1,Cell2,6700,cyc6700,C1dc,0.5614334759774203,0.74,75.86938864559734,2734,2732.053769007325,True,,4.087575897420084,4.057633895699187,3.9939412978048456,3.909806,3.9888629694040287,-0.0003148932505444063,40.220087711097825,0.024971044570953893
oxford_degradation_1,Cell2,6800,cyc6800,C1dc,0.5640030095218641,0.74,76.21662290836001,2746,2744.6766436100006,True,,4.098558864405977,4.068015528797873,3.999272211034333,3.9114494,3.9944359474809676,-0.00033422283823988355,40.27135992222362,0.09980615556225558
oxford_degradation_1,Cell2,6900,cyc6900,C1dc,0.5621277485994194,0.74,75.96320927019181,2737,2735.6104888021946,True,,4.099120025907687,4.068696885466193,3.9992322137301906,3.9106879,3.9943426350209292,-0.00033702218609638545,40.298581122988644,0.13723870694383322
oxford_degradation_1,Cell2,7000,cyc7000,C1dc,0.5562119202810296,0.74,75.16377301094995,2708,2706.7365657538176,True,,4.092185498137841,4.061802396845022,3.9970275968652946,3.9121711,3.9920973743685177,-0.00031862924354176115,40.218046872479306,0.03743817846978459
oxford_degradation_1,Cell2,7100,cyc7100,C1dc,0.5563346788557026,0.74,75.18036200752739,2709,2707.616565003991,True,,4.0929874982794425,4.062002698280533,3.9942619962362813,3.9076016,3.9894423956564844,-0.00032989435542024283,40.37276003233602,0.17468613388586363
oxford_degradation_1,Cell2,7200,cyc7200,C1dc,0.556887525681366,0.74,75.25507103802244,2712,2710.0442826747894,True,,4.09711597625832,4.066652217018798,3.996827266533004,3.9079223,3.9919740968118003,-0.00033882126384614583,40.31650306076484,0.08734407489572504
oxford_degradation_1,Cell2,7300,cyc7300,C1dc,0.5571166198494262,0.74,75.28602970938192,2713,2711.2063262611628,True,,4.09635447639232,4.065930766349181,3.996225944758932,3.9063189,3.99107258218885,-0.00034112466503380206,40.30471632844773,0.07488863026263459
oxford_degradation_1,Cell2,7400,cyc7400,C1dc,0.5014350458651226,0.74,67.76149268447602,2442,2440.302173048258,True,,4.052583197993002,4.020797301280257,3.952053995924961,3.8595014,3.945715754883152,-0.00034545907285727815,40.295181432532516,0.04990717845905124
oxford_degradation_1,Cell2,7500,cyc7500,C1dc,0.562233702061415,0.74,75.97752730559662,2738,2736.1862551420927,True,,4.094710755513467,4.063806446657592,3.993780796163565,3.9033527,3.9884802785003735,-0.0003428926531192481,40.265010891714304,0.01246969209366
oxford_degradation_1,Cell2,7600,cyc7600,C1dc,0.5586320678634678,0.74,75.49081998154969,2720,2718.6341173946857,True,,4.0941895360012515,4.06376643259751,3.993740748281662,3.9033127,3.988384013534269,-0.0003434709875393066,40.326254926201656,0.07484099999999927
oxford_degradation_1,Cell2,7700,cyc7700,C1dc,0.544914770679986,0.74,73.63713117297107,2653,2651.76436342299,True,,4.076633497276319,4.045729196558206,3.9771863981185507,3.8883214,3.9719055449992338,-0.00033652204048235067,40.326030497680534,0.07487513374862687
oxford_degradation_1,Cell3,0,cyc0000,C1dc,0.735119595112905,0.74,99.34048582606825,3588,3586.116959899664,True,,4.1419225023393444,4.1193838,4.062595799820964,3.9719605,4.05491863425444,-0.0003034277663350801,40.17209187453902,0.11235399999999629
oxford_degradation_1,Cell3,100,cyc0100,C1dc,0.7266872270437655,0.74,98.20097662753588,3547,3545.7776594907045,True,,4.14248367625832,4.11970465251664,4.062315396088536,3.9692736,4.054412476691568,-0.00030857814828738335,40.10763818513286,0.11230830786919199
oxford_degradation_1,Cell3,200,cyc0200,C1dc,0.7227328355075854,0.74,97.66659939291694,3528,3526.5503648668528,True,,4.1424035797626475,4.119503966332711,4.0620745819616,3.9677896,4.0539523976365865,-0.0003109267537856867,40.102416474397515,0.1747557041496961
oxford_degradation_1,Cell3,300,cyc0300,C1dc,0.7202066836195169,0.74,97.32522751615093,3515,3513.6659547686577,True,,4.142011199138836,4.119031396269243,4.061401396549242,3.9659133,4.053021088913264,-0.00031334783886002756,40.099240020793616,0.08734491083305329
oxford_degradation_1,Cell3,400,cyc0400,C1dc,0.7160503279000582,0.74,96.7635578243322,3495,3493.8519302755594,True,,4.141850485180871,4.119071428812671,4.061200936643499,3.9648705,4.052628679544409,-0.0003158510088867297,40.08834700588993,0.12481823016204885
oxford_degradation_1,Cell3,500,cyc0500,C1dc,0.7130840304729683,0.74,96.36270682067139,3481,3479.8320204019547,True,,4.14201113595923,4.118830649959756,4.060479234464896,3.9637878,4.051979725464049,-0.0003178057045652963,40.096062877029745,0.062453292972122654
oxford_degradation_1,Cell3,600,cyc0600,C1dc,0.7100583119725138,0.74,95.9538259422316,3467,3465.4810421168804,True,,4.141610066298755,4.118509721421319,4.059997410206419,3.962745,4.0512148482351265,-0.00031981690538819687,40.08266865818443,0.17476304776414509
oxford_degradation_1,Cell3,700,cyc0700,C1dc,0.7085077117739089,0.74,95.74428537485255,3450,3448.430360108614,True,,4.140848603900853,4.117548001048963,4.0590763007172646,3.9607809,4.050035949018637,-0.0003229259985196676,40.10695520629349,0.024970757062057203
oxford_degradation_1,Cell3,800,cyc0800,C1dc,0.7055725275613336,0.74,95.34763885963967,3436,3434.3668073415756,True,,4.141049367365364,4.117868787247368,4.058955507197898,3.9598181,4.049749257722637,-0.00032458672650182053,40.12012719971213,0.08738484747111386
oxford_degradation_1,Cell3,900,cyc0900,C1dc,0.7032127351410794,0.74,95.02874799203775,3424,3422.9703091084957,True,,4.140969246061742,4.11710688653631,4.058514380983929,3.9586954,4.049050706013855,-0.00032650181576531823,40.12397159789882,0.06241200000000191
oxford_degradation_1,Cell3,1000,cyc1000,C1dc,0.7008922491815016,0.74,94.71516880831103,3413,3411.8161249905825,True,,4.14028737639232,4.1171067922064415,4.058193631070901,3.9578531,4.048361640352144,-0.00032834025489743984,40.11081586012757,0.07491090136212364
oxford_degradation_1,Cell3,1100,cyc1100,C1dc,0.698670302850613,0.74,94.41490579062338,3403,3401.112350821495,True,,4.140167425757947,4.116666097972595,4.057312702816642,3.957011,4.047710848066566,-0.0003301447827707666,40.15734769607751,0.09988514589593933
oxford_degradation_1,Cell3,1200,cyc1200,C1dc,0.6963460284543626,0.74,94.10081465599494,3391,3389.894065260887,True,,4.140006669365376,4.116265023523611,4.056750577129692,3.9560485,4.046951048378894,-0.0003322861524519553,40.13238532335627,0.16228428470135015
oxford_degradation_1,Cell3,1300,cyc1300,C1dc,0.6939320435294495,0.74,93.77460047695263,3380,3378.16597558558,True,,4.139645692141901,4.115704115296813,4.056029047404472,3.9548051,4.046005304444515,-0.0003342598136811259,40.12646385354452,0.025009374851727273
oxford_degradation_1,Cell3,1400,cyc1400,C1dc,0.6914782753365478,0.74,93.44301018061458,3368,3366.2783313542604,True,,4.1391246080698885,4.1152228853464,4.055388124813895,3.9540031,4.0452380301019355,-0.00033611625095492114,40.14145440777384,0.0998182687060094
oxford_degradation_1,Cell3,1600,cyc1600,C1dc,0.6864039761027119,0.74,92.75729406793404,3343,3341.0129584372044,True,,4.137754898422495,4.113933097704755,4.05337569560578,3.9511902,4.042733533347078,-0.000341527724860784,40.17935638643099,0.09984617860747846
oxford_degradation_1,Cell3,1800,cyc1800,C1dc,0.681126422723104,0.74,92.04411117879783,3317,3315.5101597309113,True,,4.136912797993002,4.112850201048962,4.051450695922615,3.9493454,4.040729745805838,-0.0003450781274838237,40.15416181877156,0.062413357071889664
oxford_degradation_1,Cell3,1900,cyc1900,C1dc,0.6782317768750306,0.74,91.65294282095007,3303,3301.362358778715,True,,4.136541398708969,4.11231850128171,4.050116996862948,3.9480917,4.0395067623803715,-0.000347432653284137,40.096288428796676,0.04990708930284882
oxford_degradation_1,Cell3,2000,cyc2000,C1dc,0.6754148558999498,0.74,91.27227782431754,3289,3287.679562345147,True,,4.135822302339993,4.111679600815925,4.048435201344004,3.9471319,4.03825883410816,-0.0003490680356532142,40.06315129672969,0.16229616161508176
oxford_degradation_1,Cell3,2100,cyc2100,C1dc,0.6733918106771276,0.74,90.99889333474698,3280,3278.077995032072,True,,4.13586238518102,4.111318588147776,4.048515170124723,3.9470515,4.038160294771009,-0.00034830849289514107,40.1242017502796,-0.07486853506291169
oxford_degradation_1,Cell3,2200,cyc2200,C1dc,0.6699072324045647,0.74,90.52800437899523,3262,3260.94275303185,True,,4.135056497131809,4.110191797991571,4.046064896862165,3.9456038,4.036051260667096,-0.0003511227744498917,40.117395246059594,0.14979113388944398
oxford_degradation_1,Cell3,2300,cyc2300,C1dc,0.6679872304226007,0.74,90.2685446517028,3253,3251.793235167861,True,,4.134815673291804,4.110031082229061,4.04562372773911,3.9455638,4.03601614515219,-0.00035000722266967274,40.14713331053098,0.0748750000000058
oxford_degradation_1,Cell3,2400,cyc2400,C1dc,0.6651830232248432,0.74,89.88959773308693,3239,3237.9625618457794,True,,4.134177198422511,4.109312498568064,4.043581497493488,3.9441233,4.034283355869864,-0.0003525749585967046,40.16823372567886,-0.012465732230950266
oxford_degradation_1,Cell3,2500,cyc2500,C1dc,0.6631787555105219,0.74,89.61875074466512,3230,3228.4272585064173,True,,4.134016970332447,4.109031646583608,4.043661897863832,3.9444842,4.034322593285779,-0.00035082347575070695,40.1929665213285,0.1123512299679632
oxford_degradation_1,Cell3,2600,cyc2600,C1dc,0.6596375677156238,0.74,89.14021185346267,3212,3210.9609581530094,True,,4.132693798279085,4.107508199140266,4.040132999059657,3.9426398,4.031630395418075,-0.0003537875340617579,40.182531951271066,0.16229577679607843
oxford_degradation_1,Cell3,2700,cyc2700,C1dc,0.6583707894367439,0.74,88.96902559955998,3207,3205.021883547306,True,,4.132693758472406,4.107387958450212,4.041135666457677,3.9430008,4.032247860391581,-0.00035164671050673065,40.18184933948072,0.012465999999996313
oxford_degradation_1,Cell3,2800,cyc2800,C1dc,0.6558547865798171,0.74,88.6290252134888,3194,3192.8066309541464,True,,4.132172556154764,4.106425764228975,4.039812496390175,3.9423993,4.031382341404415,-0.0003509956037850802,40.19841362092529,0.062405853597972794
oxford_degradation_1,Cell3,2900,cyc2900,C1dc,0.6519694142612814,0.74,88.10397490017317,3175,3173.9229574799538,True,,4.131209897706185,4.10514210151591,4.035881996236319,3.9407549,4.028462170154864,-0.0003535177378123049,40.13305533812779,0.11235391069715917
oxford_degradation_1,Cell3,3000,cyc3000,C1dc,0.6509774306129659,0.74,87.96992305580619,3171,3169.0697249025106,True,,4.131410564405977,4.1054229406642975,4.037646518118421,3.9413564,4.029565955128082,-0.00035159431226140634,40.21271521146572,0.062410847471113584
oxford_degradation_1,Cell3,3100,cyc3100,C1dc,0.6487293266569452,0.74,87.66612522391151,3160,3158.1708803772926,True,,4.1305684546812484,4.104259949959756,4.03640344106149,3.9409955,4.028709199742971,-0.00035069173415377215,40.19364774081357,0.024964650595386217
oxford_degradation_1,Cell3,3200,cyc3200,C1dc,0.6450933332983059,0.74,87.17477477004132,3142,3140.4109686613083,True,,4.1292448023399935,4.102495201748658,4.0321527004474795,3.9394314,4.02582621441691,-0.00035059375865262635,40.17413778018247,0.0125090808042998
oxford_degradation_1,Cell3,3500,cyc3500,C1dc,0.6381805844078301,0.74,86.24061951457163,3108,3106.7443639039993,True,,4.1270065036383325,4.099655201281419,4.028911100717265,3.9389174,4.023711638360768,-0.00034413035243838463,40.026157911479366,0.08734132372280357
oxford_degradation_1,Cell3,3600,cyc3600,C1dc,0.6377480160822042,0.74,86.182164335433,3106,3104.8842050135136,True,,4.12885085255411,4.1015800465984045,4.0313174625855925,3.9400003,4.025505942034584,-0.0003468035224541229,40.090847489695264,0.03747992228357333
oxford_degradation_1,Cell3,3700,cyc3700,C1dc,0.6358980555906101,0.74,85.93216967440677,3097,3095.8559699356556,True,,4.128209566298755,4.100978807063028,4.030194679136213,3.9395993,4.024844642589215,-0.0003461256511240028,40.11466878586764,0.062405853597972794
oxford_degradation_1,Cell3,3800,cyc3800,C1dc,0.6323420224158799,0.74,85.45162465079457,3080,3078.4681644290686,True,,4.126324698279102,4.097890899423507,4.026224096236319,3.938396,4.022066645219861,-0.00034182522154256454,40.14304436916603,-4.4585256375739846e-08
oxford_degradation_1,Cell3,3900,cyc3900,C1dc,0.6317149177351412,0.74,85.36688077501908,3077,3075.4510413855314,True,,4.1272468703247505,4.099695164442969,4.028349825719395,3.9389575,4.023511701394078,-0.0003449690269998064,40.150080587489775,0.11234999999999928
oxford_degradation_1,Cell3,4000,cyc4000,C1dc,0.6296603428366021,0.74,85.08923551845974,3067,3065.4480177909136,True,,4.126645535959874,4.098652732513467,4.027908597624443,3.9383559,4.02274242869415,-0.00034413175861074656,40.17028025937311,0.024976050611037692
oxford_degradation_1,Cell3,4100,cyc4100,C1dc,0.6266624752776828,0.74,84.68411828076795,3052,3050.797564163804,True,,4.124359600779133,4.095805201165191,4.02393820026956,3.9369524,4.019931639544017,-0.0003402292403637121,40.145311625765935,0.07491667627719778
oxford_degradation_1,Cell3,4200,cyc4200,C1dc,0.6256675662566967,0.74,84.54967111576983,3047,3045.8581622689962,True,,4.124229898565918,4.096477495699187,4.025212295295986,3.936542,4.020456832461808,-0.00034203615555561726,40.171640238524155,0.08737999999999602
oxford_degradation_1,Cell3,4300,cyc4300,C1dc,0.623802889529931,0.74,84.297687774315,3038,3036.983285844326,True,,4.124149758442813,4.096477369476251,4.0253328109233575,3.9366221,4.020565340595473,-0.0003424001786033042,40.15756861836502,0.06241292488230954
oxford_degradation_1,Cell3,4400,cyc4400,C1dc,0.6218625686928474,0.74,84.0354822557902,3029,3027.5074772536755,True,,4.123588059567317,4.095395039320951,4.024931727462117,3.93578,4.019959422626256,-0.0003415163080856291,40.1459949825181,0.049896853965798016
oxford_degradation_1,Cell3,4500,cyc4500,C1dc,0.6184472051369663,0.74,83.57394664013059,3012,3010.837360471487,True,,4.1207808982794605,4.091745396272104,4.020921196550025,3.9344566,4.016863494179235,-0.0003360242711191917,40.12397841331882,0.03747604458168041
oxford_degradation_1,Cell3,4600,cyc4600,C1dc,0.617397062827596,0.74,83.4320355172427,3007,3005.8173313736916,True,,4.122264867365692,4.093871052517119,4.02332726645902,3.9350581,4.018671710874896,-0.0003400935768905232,40.113080940056875,0.049946922283574224
oxford_degradation_1,Cell3,4800,cyc4800,C1dc,0.6138286055479532,0.74,82.94981156053422,2990,2988.490780815482,True,,4.120947796490882,4.092594057802969,4.0222109857225234,3.9341021,4.017502734916916,-0.00033875351217731376,40.1301051791738,0.1372815316904905
oxford_degradation_1,Cell3,5000,cyc5000,C1dc,0.6089248500447693,0.74,82.2871418979418,2966,2964.47197124362,True,,4.117972402858551,4.088575801747205,4.017992001345121,3.9318886,4.014034346957067,-0.000334992137724587,40.10355231880841,0.06241248561012469
oxford_degradation_1,Cell3,5100,cyc5100,C1dc,0.607559576722663,0.74,82.10264550306258,2960,2958.118988201022,True,,4.118894570332447,4.089939082229061,4.0194758856054,3.9324901,4.015257047270952,-0.0003372390886815356,40.08857221367129,0.02497861726261874
oxford_degradation_1,Cell3,5200,cyc5200,C1dc,0.6044512359157004,0.74,81.68259944806762,2944,2942.8571719676256,True,,4.115209603900205,4.08505110151562,4.01567080080667,3.9322541,4.0122736636953675,-0.0003262405608050859,40.17368023248677,-0.024974110109091896
oxford_degradation_1,Cell3,5300,cyc5300,C1dc,0.6043593651956009,0.74,81.67018448589201,2944,2942.5846125930548,True,,4.118337543624252,4.088740755744362,4.018357785569414,3.9319332,4.0143553313145635,-0.0003351579826396308,40.18593953698579,-0.037436999999997056
oxford_degradation_1,Cell3,5400,cyc5400,C1dc,0.6025054696849569,0.74,81.41965806553472,2935,2933.654395490885,True,,4.117816343379791,4.0884198285648345,4.018397765535103,3.9319332,4.014183194646603,-0.0003351687066608586,40.19251962903247,0.09984835015740856
oxford_degradation_1,Cell3,5500,cyc5500,C1dc,0.5994989362373487,0.74,81.01336976180389,2920,2918.7965601682663,True,,4.112923597561347,4.082203897704755,4.013625597803281,3.9304092,4.010168574831862,-0.00032348184405306494,40.2140788293149,-0.03743695528241631
oxford_degradation_1,Cell3,5600,cyc5600,C1dc,0.5996266429328138,0.74,81.03062742335321,2921,2919.5246390998363,True,,4.116252361409986,4.086815705034237,4.016793656780214,3.9306097,4.012674612000261,-0.00033377460075848637,40.22542490982552,0.03743984745253215
oxford_degradation_1,Cell3,5700,cyc5700,C1dc,0.5979470266185133,0.74,80.80365224574504,2913,2911.43163330853,True,,4.116131766298754,4.086615039320951,4.017034327460381,3.9304492,4.012703727278337,-0.0003338345769151697,40.27058281244398,0.09988504776414686
oxford_degradation_1,Cell3,5800,cyc5800,C1dc,0.5956181045337796,0.74,80.48893304510536,2901,2899.9353669583797,True,,4.113485303119126,4.083406901514458,4.014307500447703,3.9292862,4.010242203869744,-0.00032950355888262733,40.24108426714704,0.11231251466211489
oxford_degradation_1,Cell3,5900,cyc5900,C1dc,0.5941606611276211,0.74,80.29198123346232,2894,2892.9568592458963,True,,4.115009249549855,4.0854920525906255,4.016111885166223,3.9297276,4.011767534624533,-0.00033309760918883634,40.20568072267011,0.012466077633163763
oxford_degradation_1,Cell3,6000,cyc6000,C1dc,0.5922878485063985,0.74,80.0388984468106,2885,2883.9272763580084,True,,4.114407466298755,4.084970973055813,4.015951496390175,3.9295671,4.011459075326707,-0.0003323313875003371,40.265365405447604,0.08738295223585624
oxford_degradation_1,Cell3,6100,cyc6100,C1dc,0.5893378363478698,0.74,79.64024815511755,2871,2869.2587681114674,True,,4.109677798420723,4.079479196845021,4.011983397493488,3.9281256,4.0080286127091,-0.00032258332617323267,40.35455619509422,0.0624081338988276
oxford_degradation_1,Cell3,6200,cyc6200,C1dc,0.5888489304022828,0.74,79.57417978409227,2869,2867.067701742053,True,,4.1131667465910065,4.083409240664894,4.014389870088737,3.9285266,4.010078199137858,-0.00033109118870544666,40.35478110667863,0.08738576973610179
oxford_degradation_1,Cell3,6300,cyc6300,C1dc,0.5871626914231025,0.74,79.34630965177061,2860,2858.9293129742146,True,,4.112725259558913,4.083008252785115,4.0141490819616,3.9280455,4.009843396332767,-0.0003309582021228254,40.36953792417358,0.0998848504360268
